key,host,payload
clueweb12-0000tw-00-00089,milepoint.com,"I'm unfmailiar with any announcement of IAD-HNL service, but does this suggest it is in the offing?"
clueweb12-0000tw-00-00089,milepoint.com,The IAD-HNL route was announced earlier this month and discussed in this thread.
clueweb12-0000tw-00-00089,milepoint.com,http://milepoint.com/forums/threads/new-iad-to-hnl-service.27676/
clueweb12-0000tw-00-00089,milepoint.com,"Shame that it will require a CR1, but IMO, it will be well worth it!"
clueweb12-0000tw-00-00089,milepoint.com,JLSocks likes this.
clueweb12-0000tw-00-00089,milepoint.com,Very worth it.
clueweb12-0000tw-00-00089,milepoint.com,The IAD-LHR flight is shorter but requires a SWU
clueweb12-0000tw-00-00089,milepoint.com,Gtitan and canucklehead like this.
clueweb12-0000tw-00-00089,milepoint.com,Cannot stress this enough.
clueweb12-0000tw-00-00089,milepoint.com,"The East Coast to HNL is a longer flight than the East Coast to LHR, DUB, FRA, AMS, etc., and all you need is an RPU on a ""bargain basement fare""."
clueweb12-0000tw-00-00089,milepoint.com,"Even if its not full ""B/F"", it is still one of the best value's in the system IMHO."
clueweb12-0000tw-00-00089,milepoint.com,JLSocks and kyunbit like this.
clueweb12-0000tw-00-00089,milepoint.com,(You must log in or sign up to reply here.)
clueweb12-0000tw-00-00089,milepoint.com,Do you already have an account?
clueweb12-0000tw-00-00089,milepoint.com,Forgot your password?
clueweb12-0000tw-00-00089,milepoint.com,"No, create an account now."
clueweb12-0000tw-00-00090,vyou.com,Youre checking out the New VYou.
clueweb12-0000tw-00-00090,vyou.com,Already have an account?  
clueweb12-0000tw-00-00090,vyou.com,Log
clueweb12-0000tw-00-00090,vyou.com,In
clueweb12-0000tw-00-00090,vyou.com,Video you!
clueweb12-0000tw-00-00090,vyou.com,"A fun, interesting way to record and share."
clueweb12-0000tw-00-00090,vyou.com,           Q Show and tell!  
clueweb12-0000tw-00-00090,vyou.com,Show us something cool
clueweb12-0000tw-00-00090,vyou.com,you have nearby
clueweb12-0000tw-00-00090,vyou.com,           Q
clueweb12-0000tw-00-00090,vyou.com,Would you go on the show 'Ghost Adventures' if offered?
clueweb12-0000tw-00-00090,vyou.com,Do you believe in ghosts?
clueweb12-0000tw-00-00090,vyou.com,           Q why did a proven winner like Bowyer lose his ride at childress?
clueweb12-0000tw-00-00090,vyou.com,"   Browse for more interesting answers,"
clueweb12-0000tw-00-00090,vyou.com,Search for answers in a specific category.
clueweb12-0000tw-00-00090,vyou.com,"""Aside from attracting talent, it's addictive as all hell."""
clueweb12-0000tw-00-00090,vyou.com, 2012 Virtual Labs Inc. All Rights Reserved
clueweb12-0000tw-00-00091,vyou.com,!
clueweb12-0000tw-00-00091,vyou.com,&)
clueweb12-0000tw-00-00091,vyou.com,  -             !.
clueweb12-0000tw-00-00091,vyou.com,!!!
clueweb12-0000tw-00-00091,vyou.com,!!)!!.!!!!!!!!!!!!!%4
clueweb12-0000tw-00-00091,vyou.com,"%%%""% %."
clueweb12-0000tw-00-00091,vyou.com,'')$!
clueweb12-0000tw-00-00091,vyou.com,4$
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,;
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*&.@
clueweb12-0000tw-00-00091,vyou.com,(
clueweb12-0000tw-00-00091,vyou.com,"+! """
clueweb12-0000tw-00-00091,vyou.com,"*""!!!-($"
clueweb12-0000tw-00-00091,vyou.com,"---*!""!!!!!!!!!!%."
clueweb12-0000tw-00-00091,vyou.com,"(""!"
clueweb12-0000tw-00-00091,vyou.com,".""9'""--@-------------"
clueweb12-0000tw-00-00091,vyou.com,""""
clueweb12-0000tw-00-00091,vyou.com,*2F
clueweb12-0000tw-00-00091,vyou.com,"/  $#%"".%$"
clueweb12-0000tw-00-00091,vyou.com,$ $ 1 +'
clueweb12-0000tw-00-00091,vyou.com,111      .$%$$$$$$$$$$ )
clueweb12-0000tw-00-00091,vyou.com,"""2, %"
clueweb12-0000tw-00-00091,vyou.com,$2%>
clueweb12-0000tw-00-00091,vyou.com,"+%11F1111111111111 %.!"""
clueweb12-0000tw-00-00091,vyou.com,"n@.~3BSax(6      "" & 0"
clueweb12-0000tw-00-00091,vyou.com,": D p ~  !""!"
clueweb12-0000tw-00-00091,vyou.com,&!
clueweb12-0000tw-00-00091,vyou.com,".!_!""""""""""""""+""H""`""e""% 1AR`x}"
clueweb12-0000tw-00-00091,vyou.com,"&5        & 0 9 D p t  !""!"
clueweb12-0000tw-00-00091,vyou.com,"&!.!P!""""""""""""""+""H""`""d""%uiSO"
clueweb12-0000tw-00-00091,vyou.com,=XD2/r1.&%{wA
clueweb12-0000tw-00-00091,vyou.com," !""#$%&'()"
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,"+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ardeixpk"
clueweb12-0000tw-00-00091,vyou.com,"vj=:s>?gw365;l| cn9<4m}bABCyqz,KPXY_^-,  EiD`-,*!-, F%FRX#Y  "
clueweb12-0000tw-00-00091,vyou.com,Id F
clueweb12-0000tw-00-00091,vyou.com,had%F hadRX#eY/ SXi
clueweb12-0000tw-00-00091,vyou.com,TX!@Yi
clueweb12-0000tw-00-00091,vyou.com,"TX!@eYY:-, F%FRX#Y F jad%F jadRX#Y/-,K &PXQXD@DY!!"
clueweb12-0000tw-00-00091,vyou.com,"EPXD!YY-,  EiD`  E}iD`-,*-,K &SX@Y &SX#!#Y &SX#!#Y &SX#!#Y &SX#!@#Y &SX%EPX#!#!%E#!#!Y!YD-,KSXED!!Y-+++2)"
clueweb12-0000tw-00-00091,vyou.com,+2)
clueweb12-0000tw-00-00091,vyou.com,"+E9, +"
clueweb12-0000tw-00-00091,vyou.com,"+ E}iDK`RXYnPn"""
clueweb12-0000tw-00-00091,vyou.com,0>~*|0X|`*@v&FpbldNB~~hH   &   !!
clueweb12-0000tw-00-00091,vyou.com,"B!!""""8""T""""##$#$$%%%%$%0%<%H%&(&4&@&L&X&d&p&&'R'^'j'v''''($(0(<(H(T(`(),)8)D)P)\)h)t*P****++++P+,,,,(,4,@,L,,----&-2-----. .J.///////0V0^"
clueweb12-0000tw-00-00091,vyou.com,"0f0p0z0001""1j11112202V2r22233:3`3334"
clueweb12-0000tw-00-00091,vyou.com,44&4.4644444445
clueweb12-0000tw-00-00091,vyou.com,>??
clueweb12-0000tw-00-00091,vyou.com,"x?@6@A\ABCCD4DEHEFGbH""HIIJJPJJJJK$KKLLLLLLM(MNNNOOTOOP(PJPPPQQ2QtQQQC(EX/>Y+01!!%#Cb;VcL-EX/>YEX"
clueweb12-0000tw-00-00091,vyou.com,>
clueweb12-0000tw-00-00091,vyou.com,"Y017#.'&'3#""&54632`y(%#))#!,O$*-i#&&##%#1v-//EX/>YEX/>Y01#3#3m"
clueweb12-0000tw-00-00091,vyou.com,>Y+01#3##7##7#737#7373373337\
clueweb12-0000tw-00-00091,vyou.com,[\NjM
clueweb12-0000tw-00-00091,vyou.com,_
clueweb12-0000tw-00-00091,vyou.com,`_`MjM\ kvvvwwwwv>1X///EX/>Y((9.
clueweb12-0000tw-00-00091,vyou.com,901%#5.'732654&/.546753.
clueweb12-0000tw-00-00091,vyou.com,"#""fRsP1+>/$-2$%pJJcOtE*$6*"",6%'oDOUd?<m++""#"
clueweb12-0000tw-00-00091,vyou.com,l'/!
clueweb12-0000tw-00-00091,vyou.com,"%U,?)=OMEX/>YEX///>Y+%+9A+/K01!#3#"".54>324&#""32>#"".54>324&#""32>XNN+<$#<,-EX/>YEX/>YEX/>Y449#<#9)49<)9)<9#9!9(901!#'#""&54>7.546327%2>7'4&#""><,.2{w"
clueweb12-0000tw-00-00091,vyou.com,5.H
clueweb12-0000tw-00-00091,vyou.com,"dm'>3-+C&YXSQ1/,V]';.+!"
clueweb12-0000tw-00-00091,vyou.com,-31
clueweb12-0000tw-00-00091,vyou.com,/EX/>Y01#3m
clueweb12-0000tw-00-00091,vyou.com,/EX/>Y01.54673IIHJqHBBHasreipoj#u
clueweb12-0000tw-00-00091,vyou.com,&
clueweb12-0000tw-00-00091,vyou.com,/EX/>Y01#>54&'IIHJqHBBHasreipoj]//EX/>Y01''7'7'37XWIIXY!~k}%#g
clueweb12-0000tw-00-00091,vyou.com,>
clueweb12-0000tw-00-00091,vyou.com,qq>
clueweb12-0000tw-00-00091,vyou.com,"g#d22-+01%#5#53533?llllE//017'>=#""&54632?NA %(&)/""Eh0I)"
clueweb12-0000tw-00-00091,vyou.com,2<
clueweb12-0000tw-00-00091,vyou.com,"+01753eeA/EX/>Y017#""&54632(&#**#"",B#''##&#u/EX/>Y01#3Wj8kh7'9EX/>YEX/>Y#01#"".54>324.#""32> =X86X?""%@X26X=""))"
clueweb12-0000tw-00-00091,vyou.com,"oiY'!UqpU!""UoUk;9lYXk::kS"
clueweb12-0000tw-00-00091,vyou.com,"mr""k'rH9EX/>YEX/>Y0135>54&#""'>32!HZq>"
clueweb12-0000tw-00-00091,vyou.com,"AYEX/>Y+""+901%#""&'732654&+532654&#""'>32&D^9)Z63W""<::?t|6:48 W.9]*2S; <@?B5O4u0880o/=3/r0J3"
clueweb12-0000tw-00-00091,vyou.com,=Y
clueweb12-0000tw-00-00091,vyou.com,>YEX/>Y+/01%#5!5>733733y4K6$*YEX/>Y+
clueweb12-0000tw-00-00091,vyou.com,"01%#""&'732654&#""!!32#V4/PH8;I'*'"
clueweb12-0000tw-00-00091,vyou.com,0v
clueweb12-0000tw-00-00091,vyou.com,~mxv;<54rg?
clueweb12-0000tw-00-00091,vyou.com, .CEX
clueweb12-0000tw-00-00091,vyou.com,",01%#"".54>32.#"">324&#""326"
clueweb12-0000tw-00-00091,vyou.com,"}i8U:#FgEI?9C)6#>,(H5{<023"
clueweb12-0000tw-00-00091,vyou.com,&64z}Mare.
clueweb12-0000tw-00-00091,vyou.com,01'>7!'!
clueweb12-0000tw-00-00091,vyou.com,"0JjH]j|37hr<'3eEX/>YEX/>Y%1%91/++9/191901%#"".5467.546324&'3264&#"">}r0R>#;D9=wj3R; A9?C6:5)60622021:0,/gf."
clueweb12-0000tw-00-00091,vyou.com,K79` SC^b-E0?Z!Q=.7B)?
clueweb12-0000tw-00-00091,vyou.com," .CEX/>YEX/>Y,+&01#""&'732>7#"".546324.#""327"
clueweb12-0000tw-00-00091,vyou.com,"#FgEI?9C(7#>,)G5}i7V:"
clueweb12-0000tw-00-00091,vyou.com,'64<023re.
clueweb12-0000tw-00-00091,vyou.com,5Q73R:
clueweb12-0000tw-00-00091,vyou.com,"z} L/6F)EHC7A1/EX/>YEX/>Y01#""&54632#""&54632(&#**#"",(&#**#"",#''##&#T#''##&#E //EX/>Y017'>=#""&54632#""&54632?NA %(&)/(&#**#"",""Eh0I)"
clueweb12-0000tw-00-00091,vyou.com,2o#''##&#O%EX/>YEX/>Y01!3=
clueweb12-0000tw-00-00091,vyou.com,?
clueweb12-0000tw-00-00091,vyou.com,"\++0175!%5!?l\iijjO%EX/>YEX/>Y01#57'50%OEX/>YEX/>Y9#901#'>54&#""'>32#""&54632/J6f&=N-5; D#G""sv(&#)*#!,-'=1&q!.$q\""&%##%""3mtCR\EX?/?>Y.7+"
clueweb12-0000tw-00-00091,vyou.com,"+G+/?&OO/01#""&'##""&54>327332>5!""32>7#""&54>32.#""3267t."
clueweb12-0000tw-00-00091,vyou.com,GV((:*<7G6H)9h5
clueweb12-0000tw-00-00091,vyou.com,/'O^4
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,"-,*b(DxaVe7%(+PuL$FM?hJ)"
clueweb12-0000tw-00-00091,vyou.com,7W>7idUx
clueweb12-0000tw-00-00091,vyou.com,"~A,XB5I+&!pHEX/>YEX/>YEX/>Y+01!'##3'.5#66C"
clueweb12-0000tw-00-00091,vyou.com,"D#,23`P%MEX/>YEX/>Y#+#9"
clueweb12-0000tw-00-00091,vyou.com,"01%+324&+3264&+326P$@Z79Z>!4;DD;3qo>228_j.18N0,G48[V:;/3q301:5'9EX/>YEX/>Y""01%#"".54>32.#""32>75$;0)QtI""(MnF'.7$:G&<)*='(3!&.]`fZ){7dRVf7`"
clueweb12-0000tw-00-00091,vyou.com,9EX/>YEX/>Y01+324.+32
clueweb12-0000tw-00-00091,vyou.com,>
clueweb12-0000tw-00-00091,vyou.com,FwV0.A(ig.
clueweb12-0000tw-00-00091,vyou.com,C+|#RfM_5;g`CEX/>YEX/>Y+013!!!!!`+srs`9EX/>YEX/>Y+01#!!!+st:[)CEX
clueweb12-0000tw-00-00091,vyou.com,"""01%#"".54>32.#""32675#53[C~1QsI""&OwQ-4>'$5*#/C-(=*1$v$.^_d[*{"
clueweb12-0000tw-00-00091,vyou.com,"7dQPf:s`}QEX/>YEX/>YEX/>YEX/>Y+01!!#3!3<,#`%EX/>YEX/>Y0133`#5"
clueweb12-0000tw-00-00091,vyou.com,"""/EX/>Y017'>534XC""*5L5!{`}mEX"
clueweb12-0000tw-00-00091,vyou.com,"01!#""./#33>733267v"
clueweb12-0000tw-00-00091,vyou.com,`+EX/>YEX/>Y0133!`vJO!lEX/>YEX/>YEX/>YEX/>YEX/>Y01!.5##.'##33>73{1
clueweb12-0000tw-00-00091,vyou.com,0**6+(688#`}WEX/>YEX/>YEX/>YEX/>Y01!.'##33.53}
clueweb12-0000tw-00-00091,vyou.com,"},+="
clueweb12-0000tw-00-00091,vyou.com,"T**#:'9EX/>YEX/>Y#01#"".54>324.#""32>)NoFGoM))NoFFpM)';&':&':'&:'ne[*)Yfc],)[fRg::gRQg:9g`H9EX/>YEX/>Y+01+#324.+32"
clueweb12-0000tw-00-00091,vyou.com,>H*G_6Z:^A#)b[+
clueweb12-0000tw-00-00091,vyou.com,B]:8X@%0
clueweb12-0000tw-00-00091,vyou.com,"2:(""6KEX/>YEX/>Y+(2013267#"".=.54>324.#""32>YEX/>YEX/>Y+#014&+326#""./##3232729mf8: $dd6W>""B="
clueweb12-0000tw-00-00091,vyou.com,Z
clueweb12-0000tw-00-00091,vyou.com,"6;=>""3R9Ld93]EX/>YEX/>Y"
clueweb12-0000tw-00-00091,vyou.com,*
clueweb12-0000tw-00-00091,vyou.com,*9
clueweb12-0000tw-00-00091,vyou.com,"*9091901%#""."
clueweb12-0000tw-00-00091,vyou.com,'732654&/.54>32.
clueweb12-0000tw-00-00091,vyou.com,#
clueweb12-0000tw-00-00091,vyou.com,"""'C\5-5A+!3A-13$&uHP%C\8(.9$'7"
clueweb12-0000tw-00-00091,vyou.com,* 07$(tFR7S7u1-#(+\K3Q7u+1
clueweb12-0000tw-00-00091,vyou.com,$+\ 3EX/>YEX/>Y01##5!Zjjss[y
clueweb12-0000tw-00-00091,vyou.com,"<EX/>YEX/>YEX/>Y01#"".5332653y=cG&:LHB>hP(OICUp:EX/>YEX/>YEX/>Y"
clueweb12-0000tw-00-00091,vyou.com,01!#334>730(_/EX/>YEX'/'>YEX/>YEX
clueweb12-0000tw-00-00091,vyou.com,!
