key,host,payload,mention,pos,tag,dep
clueweb12-0000tw-00-00083,blog.crazyegg.com,control panel is one of the easiest to use.,control panel,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,You cant go wrong by choosing Blue Host.,Blue Host,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Note: If you havent already purchased a domain name, Blue Host also offers a free domain name when you set up your account.",Blue Host,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Next, find the Wordpress icon located underneath a heading such as Simplescripts Installation or Software/Services.",Simplescripts Installation or Software/Services,"[PROPN, PROPN, CCONJ]","[NNPS, NNP, CC]","[compound, pobj, cc]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,The next step is to import posts from Blogger to Wordpress.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The next step is to import posts from Blogger to Wordpress.,Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"After logging in, go to the left-hand sidebar and click on Tools and then select Import Posts.",Import Posts,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"d like to import, choose the option titled Blogger.",Blogger,[PROPN],[NNP],[oprd]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Youll next be asked if youd like to install an importer for Blogger.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Youll now click to authorize Wordpress to access your Blogger account, and then follow the steps to import posts from Blogger to Wordpress.",Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Youll now click to authorize Wordpress to access your Blogger account, and then follow the steps to import posts from Blogger to Wordpress.",Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,You can do this by comparing the number of posts and comments in Wordpress to the number of posts and comments in Blogger.,Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,You can do this by comparing the number of posts and comments in Wordpress to the number of posts and comments in Blogger.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Youll have at least one extra post and one extra page in Wordpress due to the fact that Wordpress automatically generates a welcome post and sample page when its first installed.,Wordpress,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,You can contact Blogger or troubleshoot by searching on Google if these posts are critical for your blog.,Google,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Then click Install Themes at the top of the page and follow the steps to install a new Wordpress theme.,Wordpress,[PROPN],[NNP],[amod]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The next step is to change the permalink structure in Wordpress.,Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The reason you have to do this is that Blogger does crazy things with their permalink structure.,Blogger,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"In order to minimize the number of broken links, youll need to change the permalink structure in Wordpress to match the crazy setup in Blogger.",Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"In order to minimize the number of broken links, youll need to change the permalink structure in Wordpress to match the crazy setup in Blogger.",Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The permalink structure in Wordpress will now match the structure on the old Blogger site.,Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The permalink structure in Wordpress will now match the structure on the old Blogger site.,Blogger,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"This is due to the fact that Blogger removes articles such as a, an, and the from urls for post titles and Wordpress does not.",Blogger,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"This is due to the fact that Blogger removes articles such as a, an, and the from urls for post titles and Wordpress does not.",Wordpress,[PROPN],[NNP],[conj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Because of this, a post with a title such as, The Absolute Best Way to Start a Wordpress Blog, will have a url that looks like www.yourdomain.com/absolute-best-way-start-wordpress-blog in Blogger and www.yourdomain.com/the-absolute-best-way-to-start-a-wordpress-blog in Wordpress.",Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Because of this, a post with a title such as, The Absolute Best Way to Start a Wordpress Blog, will have a url that looks like www.yourdomain.com/absolute-best-way-start-wordpress-blog in Blogger and www.yourdomain.com/the-absolute-best-way-to-start-a-wordpress-blog in Wordpress.",Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,One way to fix this is to go through and manually change the broken urls in Wordpress.,Wordpress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Start by going to Feedburner and signing up for an account.,Feedburner,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Line 1 will be for your site url.,Line 1,"[NOUN, NUM]","[NN, CD]","[nsubj, nummod]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,And thats it for transferring a site from Blogger to Wordpress.org.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"About the author: Joseph is a freelance writer from Orange County, CA, who helps businesses write compelling content that attracts customers and generates sales.",Joseph,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"About the author: Joseph is a freelance writer from Orange County, CA, who helps businesses write compelling content that attracts customers and generates sales.",Orange County,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"About the author: Joseph is a freelance writer from Orange County, CA, who helps businesses write compelling content that attracts customers and generates sales.",CA,[PROPN],[NNP],[appos]
clueweb12-0000tw-00-00083,blog.crazyegg.com,NIce article but not perfect reason,NIce,[ADJ],[JJ],[amod]
clueweb12-0000tw-00-00083,blog.crazyegg.com,being you ignored the SEO aspect of it..!!,SEO,[NOUN],[NN],[compound]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Use Image cache plugin to import all images from Picasa to your WordPress server.,Picasa,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Hello Russ.,Hello Russ,"[INTJ, PROPN]","[UH, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"Regarding the blogger permalink fix issue as correctly pointed by Mr. Harsh above, you can use a file Fix.php with the code as given in this article.",Harsh,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Thanks Gajanan!,Gajanan,[PROPN],[NNP],[npadvmod]
clueweb12-0000tw-00-00083,blog.crazyegg.com,I decided to migrate my blog to WP -3.3.1- from Blogger by inspiring from this post.,WP,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,I decided to migrate my blog to WP -3.3.1- from Blogger by inspiring from this post.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"After migrating the blog and running fix.php with installing Permalink Fnder plugin,  permalink problem still remains.",Permalink Fnder,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,Even I take a look at the DB -wp_posts & wp_postmeta- with PMA but nothing cant be seen.,PMA,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,Is this method compatible w/ WP 3.3.1?,WP,[PROPN],[NNP],[attr]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The name Amazon.com has become synonymous with eCommerce.,eCommerce,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Today, it is only slightly less likely that you have ordered something from Amazon from your phone.",Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Yesterday, I ordered a pair of ear buds on my iPhone from Amazon in between the time my dental hygienist cleaned my teeth and the dentist came in to give me the verdict.",Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,We asked our Crazy Egg Design and Marketing Experts to analyze the Amazon mobile website design.,Crazy Egg Design and Marketing Experts,"[PROPN, PROPN, PROPN, CCONJ, PROPN, NOUN]","[NNP, NNP, NNP, CC, NNP, NNS]","[nmod, nmod, nmod, cc, compound, dobj]"
clueweb12-0000tw-00-00084,blog.crazyegg.com,We asked our Crazy Egg Design and Marketing Experts to analyze the Amazon mobile website design.,Amazon,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The user experience for the Amazon Mobile site should be very simple; make it as easy as possible for someone to find a product and complete a purchase.,Amazon Mobile,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00084,blog.crazyegg.com,The Amazon mobile home page is a great example of a mobile optimized website.,Amazon,[PROPN],[NNP],[nmod]
clueweb12-0000tw-00-00084,blog.crazyegg.com,the amazon search bar.,amazon,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"The ad below the search bar for Amazon Apps doesnt appear to be an ad at all and is, very likely, the reason the user navigated to Amazon on their mobile device in the first place.",Amazon Apps,"[PROPN, PROPN]","[NNP, NNP]","[pobj, pobj]"
clueweb12-0000tw-00-00084,blog.crazyegg.com,"The ad below the search bar for Amazon Apps doesnt appear to be an ad at all and is, very likely, the reason the user navigated to Amazon on their mobile device in the first place.",Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"~ Angela Jones, Design By Ange.la",Angela Jones,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00084,blog.crazyegg.com,Amazon are usability experts.,Amazon,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,I buy just about everything I own from Amazon,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,and I do that not only because of pricing but because it can be easier to find it on Amazon than my local retail outlet.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Given how much attention Amazon pays to what users are doing on their site, they most likely took their top categories and made them easily accessible.",Amazon,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,A+ to Amazon for giving me the freedom to choose.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The Cart and Wishlist links are duplicated once up the top and once down the bottom.,Cart,[PROPN],[NNP],[nmod]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I would guess that Amazon has research or analytics telling them which categories are essential to show on this page, so I trust their judgment.",Amazon,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I could nitpick some stuff (like wasting so much height on the ad for the Kindle Fire ensuring that anyone on an iPhone will never see the menus without scrolling down first), but I said I wouldnt nitpick",iPhone,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,so Ill stop.,Ill,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The great thing about the Amazon Mobile home page design is the fact that it is a simple design that one can identify as Amazon just by the fonts and colors.,Amazon Mobile,"[PROPN, PROPN]","[NNP, NNP]","[pobj, compound]"
clueweb12-0000tw-00-00084,blog.crazyegg.com,The great thing about the Amazon Mobile home page design is the fact that it is a simple design that one can identify as Amazon just by the fonts and colors.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The end user may find it easier to download the app and have it readily available then have to navigate to Amazon each time through the phones browser.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,The Amazon mobile home page does an impressive job of presenting their large and complex navigation into a scaled down intuitive menu.,Amazon,[PROPN],[NNP],[nmod]
clueweb12-0000tw-00-00084,blog.crazyegg.com,(opposite on the color wheel) as the optimal CTA color which they implemented fairly well.,CTA,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00084,blog.crazyegg.com,Im sure that Amazon tested this pretty thoroughly before concluding what people would click on most.,Amazon,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I think the Amazon homepage has struck an excellent balance between easy navigation to a lot of different places (which is absolutely necessary, given the complexity of the site), and showcasing the product that they are currently trying to push (currently the Kindle Fire).",Amazon,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"First, I think it is clear that getting the word out about Kindle Fire is a primary goal of Amazons.",Amazons,[PROPN],[NNPS],[pobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Secondly, it is clear that it has been detected that I am using an iPhone to reach the mobile version of the website.",iPhone,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,This has caused the mobile home page to display a call-to-action to download their iPhone applications.,iPhone,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Lastly, the navigation is brilliantly organized which is no small feat for a company that sells the wide array of products that Amazon sells.",Amazon,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00084,blog.crazyegg.com,We would love to hear your critique of the Amazon Mobile Home Page in the comments!,the Amazon Mobile Home Page,"[DET, PROPN, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP, NNP]","[det, compound, compound, compound, pobj]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,The 2008 Presidential campaign saw Barack Obama and the Democratic Party rightly complimented for their effective use of web technology and social media.,Barack Obama,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,The 2008 Presidential campaign saw Barack Obama and the Democratic Party rightly complimented for their effective use of web technology and social media.,the Democratic Party,"[DET, PROPN, PROPN]","[DT, NNP, NNP]","[det, compound, conj]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As the Republican presidential primary campaign continues, has the GOP learned some of those lessons?",GOP,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,Romney makes a big mistake immediately by hiding his main website behind a very mundane splash page.,Romney,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,But this call to action could easily have been incorporated into the main site; right now the first experience anyone has visiting Romneys campaign site is a mediocre and unattractive extra-step.,Romneys,[PROPN],[NNPS],[compound]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Once you get past the splash page, Romney has a pretty appealing site.",Romney,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Its easy to find more about Romney and his stance on the issues, as well as latest campaign news.",Romney,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Navigation is simple, and there are very clear calls to action for anyone interested in getting involved with the campaign, donating, or buying campaign related merchandise.",Navigation,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Social media seems very much an afterthought (surprising, given that Gingrich has a massive Twitter following compared to any of the other candidates).",Gingrich,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As I write this, there are still sections on helping Gingrich win in the Iowa caucus or New Hampshire primary, both events that happened a couple of weeks ago.",Gingrich,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As I write this, there are still sections on helping Gingrich win in the Iowa caucus or New Hampshire primary, both events that happened a couple of weeks ago.",Iowa,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As I write this, there are still sections on helping Gingrich win in the Iowa caucus or New Hampshire primary, both events that happened a couple of weeks ago.",New Hampshire,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,Ron Pauls the only candidate using WordPress for his campaign website (all the other candidates use Drupal).,Ron Pauls,"[PROPN, VERB]","[NNP, VBZ]","[compound, ROOT]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,Ron Pauls the only candidate using WordPress for his campaign website (all the other candidates use Drupal).,WordPress,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,Ron Pauls the only candidate using WordPress for his campaign website (all the other candidates use Drupal).,Drupal,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"I really like his donation thermometer with a real time count, and the recent donor helps to suggest that the Paul campaign engages with individual people.",Paul,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The two columns of articles on the front page (one is an opinion-based Paulitical Ticker, the other is Ron Paul in the News)",Paulitical Ticker,"[PROPN, PROPN]","[NNP, NNP]","[amod, attr]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The two columns of articles on the front page (one is an opinion-based Paulitical Ticker, the other is Ron Paul in the News)",Ron Paul,"[PROPN, PROPN]","[NNP, NNP]","[compound, attr]"
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Social media integration is relatively low key, and the site is generally more wordy than the others (as, indeed, Paul is as a candidate).",Paul,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Of all the primary candidate websites, Santorums is the one that looks the most amateurish.",Santorums,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Its clear that the leading GOP candidates have upped their game and understand the importance of a good website (former candidates John Huntsman, Rick Perry, Herman Cain and Michelle Bachmann also have reasonably polished sites).",GOP,[PROPN],[NNP],[compound]
